DOC_ID	LABEL	RATING	VERIFIED_PURCHASE	PRODUCT_CATEGORY	PRODUCT_ID	PRODUCT_TITLE	REVIEW_TITLE	REVIEW_TEXT
12447	__label2__	5	N	Home	B00X7R1FZ2	Shark Rotator Powered Lift-Away TruePet (NV752)	Using is Believing!	This is my second Shark after a long line of Orecks and Hoovers.  Due to having two cats and asthma (I know my pulmonary MD gives me heck about the cats too) I have to stay on top of the cat fur in my environment.  The Orecks were a step up from the Hoovers in the cat fur pick up, but even with their Hepa Filter I coughed my head off vacuuming and changing the bag.  Enter my first Shark approximately three years ago.  It was as if I entered a new orbit.  I love not having a bag to change and emptying the collection chamber was a snap.  This newest Shark has the same terrific pickup, I may say even better.  The same swivel head makes cornering a breeze.   I think the light on this model is even more brighter than my previous model.   You can easily clean under beds, low furniture and kitchen cabinets.   Dust bunnies and fur balls can no longer hide.  Getting close to baseboards are tricky no longer.  The cat fur on the furniture doesn't have a chance especially with the True Pet portion of this vacuum.  I could not believe that Shark could make a better vacuum cleaner than my original but they have successfully  reinvented the wheel.  This one is a monster!!  My carpets and wood flooring looks new.  I could wax on about this Shark all day but just give it a try!  Using is believing!!
8444	__label1__	5	N	Automotive	B00SIRLBA0	Buke VS890 OBDII EOBD Car Auto CAN Diagnostic Code Reader Scanner Tool	Works well.	Works well. Provides proper codes and clears easily enough.Awesome vehicle reader, bought one after researching for a startup project, and i feel very comfortable working with it, it's really easy and simple to use, and it displays in english, not in jargon. really worth the money invested.
12039	__label2__	5	Y	Pet Products	B00176GMDU	Ovation 1000 Submersible Power Jet Filter - 265 gph	Turtle Filter	Worked right out of box. Pump seemed to be new but could not tell as box was not have factory seal. I would liked to have item packaged for shipping better. But the main thing is it works :)
6464	__label1__	5	Y	Home	B00RCXAYF4	E-best Compact Textile and Fabric Portable Garment Vapor Steamer Cleaner with Travel Pouch	Five Stars	This is a nice steamer to have around the house, but I wouldn't necessarily call it a travel steamer.
848	__label1__	4	N	Grocery	B00CREY86Y	Lipton Black Tea Bags, America's Favorite Tea 100 ct	Convienant Packaging, delicious taste	I have been drinking lipton iced tea for what seems like forever. If you drink a lot of tea, then the packaging is perfect for you. Everyone in my family drink iced tea so it is nice to be able to quickly have a cup hot or cold, both are delicous. I would also recommend this iced tea mix, [[ASIN:B009PIEW3O 100% Pure Instant Iced Tea Powder (Unsweetened) 8 oz. - Buy One Get One Free!]]. It comes in a resealable foil bag so whether you want to make a bunch or just a cup its quick and easy to do. Plus it is literally the only tea I've tasted that actually rivals lipton without even adding any sweetener to it, really really good.
20594	__label2__	1	N	Home Entertainment	B005H3AU1Y	Nyrius ARIES Home HDMI Digital Wireless Transmitter & Receiver for HD 1080p Video Streaming, Cable box, Satellite, Bluray, DVD, PS3, PS4, Xbox 360, Xbox One, Laptops, PC (NAVS500)	Navs500	I can't link the receiver with the transmitter , I think that the receiver is not working fine. The video led is always on
10202	__label1__	5	N	Luggage	B00XDYOLT6	Rustic Town Leather Laptop Bag Leather Messenger Bag Men Women	Professional looking bag	This is a sleek bag and the leather is of great quality.  It has plenty of storage in the front and back for chargers, mouse, an iPad, and notebook. I got the tan one and it seems it will go with just about anything. I like that the leather is soft and pliable not stiff like other bags I've passed up. All in all a nice piece.
9354	__label1__	5	Y	Shoes	B00W3CGX90	Tom Clovers Summer New Women's Men's Classy Look cool Simple style Casual Canvas Crossbody Messenger Shouder Handbag Tote Weekender Fashion Bag Blue	a gift for a friend.	I purchased this bag to use as my  summer purse.Great product!!! It holds all of my books AND laptop. I really like the material. Thinking of getting another as a gift for a friend.
2138	__label1__	3	N	Pet Products	B0029NMRZC	PEDIGREE Meaty Ground Dinner Puppy Complete Chicken & Beef Canned Dog Food 13.2 Ounces (Pack of 24)	Complete Nutrition	This product is 78% water, so the 8% protein is equivalent to 36% by dry content matter-- what that geeky stuff means, is it's above the protein content average of 27% by a decent amount.
7893	__label1__	5	Y	Outdoors	B00PXZMBO0	BrightSpark Compact LED Headlamp, Water Resistant, Powerful for its Size, Single AA, Slips Easily Into Your Pocket. Best for Hiking, Running, Camping, Fishing, Hunting, Kids, Reading.	This was Great LED Headlamp	This head lamp really great, its bright LED Lamp.. And a lot of used on it.. Like when i go outdoor on night time and when i am looking for something in the dark.. My husband like it so much, specially when doing mechanics work in the car, and his alone. No need an assistant hold a flashlight.. He has his LED Headlamp.
14336	__label2__	5	N	Health & Personal Care	B00CA3JQ78	HearClear Hearing Aid Batteries Size 312 , PR41 (60 Batteries)	last long as the ones that came from the original 6 pack with the hearing aids.	These batteries last as long as what I rec'd with my hearing aids and 1/2 the cost.  Prompt shipping and as described.  Good Seller!
9617	__label1__	5	N	Tools	B00CY3U7QI	"Precision Diamond Tools 5 Diamond Dust Hole Saw for Tile / Glass/ Marble / Granite / Ceramic / Porcelain / Stone Holesaw 3/4"", 1"", 1-3/16"", 1-3/8"", 1-5/8"" Electroplated Diamond Drill Bits"	Perfect for DIYers.	The diamond saws cut through the granite pretty quickly. You have to keep it very cool, I used a water spray bottle for cooling as I cut the hole. Without the coolant, they will wear out quickyl. No problems so far. These are not the professional type that lasts 300 holes, but for a do it your selfer, like myself, this is good-enough. I don't need a diamond hole saw to do 300 holes. That said I think I will get a very good number of holes out of one of each saw Provided, you keep it cool while drilling. This kit has all the sizes I needed and more. I would buy this set again if I had to do it over.
912	__label1__	2	N	Beauty	B0009KGHEO	Royce Leather Travel & Groom Kit (Black)	bunch of stuff	I bought this to replace my nautical grooming set that was taken out of a suitcase in an airport. This is nowhere near the product. The case is quality leather, but the manicure set is a bunch of stuff you could pick up at the dollar store that's been painted gold. Save your money, look elsewhere.
10728	__label2__	4	Y	Office Products	B001R4OJT6	Scotch Freezer Tape, 3/4 x 1000 Inch (178)	Good tape for freezer labels.	It works well but you need something like a fine tip permanent marker to write on it.  Luckily I have plenty of these.  I tear off a piece of the appropriate size, stick it to the counter, write on it, then peel it off and put it on the dry container lid.  Much better than using sticky notes which don't stick well in the freezer.
2368	__label1__	1	N	Furniture	B00THUEE9C	Ariel- Eames Style DSW Molded Black Plastic Shell Chair with Dark Oak Eiffel Legs Set of 2	Piece of junk	I can't believe what a piece of junk this chair turned out to be……so disappointed. I was so excited when I purchased this chair but was let down pretty fast when I opened the box. The seat was fine…..could be better quality material but I was willing to overlook that. The main thing that got me mad was that 1 of the legs was broken already! After I was given a replacement set of legs……they broke after about 3 weeks!!! I would strongly advise against this product.
12759	__label2__	1	Y	Automotive	B0062C97D6	Durafit Seat Covers	Terrible customer service, dont fit	I bought mine in December and because of weather, was not able to put them on until March. Wish I hadn't waited so long, but i did. Unfortunately, they didnt fit at all. I called them and they said I had ordered the correct ones, but i am stuck with them as they only offer a 30 return policy. Even though they were in the box the whole time. So i am now stuck with something that doesnt come close to fitting and out over $100.
4507	__label1__	5	N	Books	0983422206	The Thinking Pilot's Flight Manual: Or, How to Survive Flying Little Airplanes and Have a Ball Doing It	Funny story and good tips	As somebody who has never had a license to fly this was a very appealing book. It turned out to be very witty and I did enjoy reading it.
9323	__label1__	3	N	Furniture	B004BSF818	Mirage Mirrored Cabinet	Functional	This mirror/ chest is very functional, versatile and clean looking however the velvet came unglued on the hook part and has fallen to the bottom leaving a bare dysfunctional area in less than 4 months from purchase. We will try to fix and keep using.
13662	__label2__	5	Y	Camera	B00E9YPLUW	JOBY Gorillapod Flexible Tripod (Black/Lime Green) and a Bonus IVATION Universal Smartphone Tripod Mount Adapter works for iPhone 3g, 4, 4S, 5, 6, 6 Plus, 6s HTC One, Galaxy S2, S3, S4, S5, S6, S7, LG G2, G3, G4, G5, Motorola Droid and Most Smartphones	Perfect for the wife that loves to take a million ...	Perfect for the wife that loves to take a million pictures on here IPhone and her Camera.  Great multi pack and perfect for vacations in foreign countries!
11543	__label2__	5	Y	Electronics	B008D6YZXG	Fosmon HD1832 Intelligent 5x1 5-Port HDMI Switch/Switcher with IR Remote and AC Adapter Supports 3D	Good value 5 port HDMI Swtcher. Includes the power supply.	The Fosmon HD1832 Intelligent 5x1 5-Port HDMI Switcher is identical to a number of other no-brand generic HDMI switchers being offered on Amazon, with the important difference that it seems to be better finished and, most importantly, it includes a power supply adapter. There are a couple of other no-name switchers, that are otherwise identical, being sold without the power adapter. Obviously, having the power adapter is a plus. The unit is easy to set up and install, has the advantage of having the HDMI output on the opposite side as three of the HDMI inputs, and it has an IR remote sensor and a remote. I would worry more about the remote failing than the switch itself. So I would suggest making sure that you enter the remote commands in a learning remote if you have one, and use that remote instead of the supplied remote. In a pinch it has manual switching on the unit also. All easy to setup and has worked just fine for all kinds of HDMI devices plugged into it for display on my TV. RECOMMENDED.
638	__label1__	4	N	Toys	B003ML36HI	Maisto R/C 27Mhz (3-Channel) Rock Crawler Radio Control Vehicle (Colors May Vary)	Nice toy.	My son received one of these for his birthday recently, sure enjoys it.  Does well in climbing over obstacles.  Worth it.
710	__label1__	4	N	Toys	B002E5AS1A	"Star Wars The Clone Wars Curtains Drapes Window Panel 1 Pair 42"" x 63"""	holding up strong	These are nice curtains that fit a standard size window. We bought this for our 3 year old daughter's room to match the rest of the bedroom line she has and they are great! Have had them for 9 months now and still holding up strong.
9134	__label1__	4	N	Furniture	B007HQNX8G	LUCID 2.5 Inch Gel Infused Ventilated Memory Foam Mattress Topper with Removable Bamboo Cover 3-Year Warranty - Queen Size	Excellent	We received the mattress very quickly and the packaging was great and easy to take out. The mattress itself is excellent and once out of the box, shaped into its form quickly. There was no chemical smell at all and we were able to sleep on it 24 hours later.
4390	__label1__	5	N	Health & Personal Care	B00K6NZSLM	Forskolin Pure Coleus Forskohlii Root Standardized to 20% for Weight Loss, Highly Recommended Product for Fat Burning and Melting Belly Fat. The Best Forskolin Product on the Market!! 250mg Yielding 50 Mg of Active Forskolin. Works Excellent with Pure Garcinia Cambogia And Pure White Kidney Bean Extract And Pure BCAA and Pure Caralluma Fimbriata. This Offer Is For One Bottle Manufactured in a USA	natural goodness	I just felt it working without any worry of a potential mild-stroke like I've hear or heard from reviews of other products alike. It's very natural as I have researched even ancient people use this kind of plant and benefit from its natural goodness.
11439	__label2__	5	N	Toys	B00BQYQYHC	Fisher-Price Roll N Go Get Away Garage	Best gift this year for our almost 3yo (he's able to use it all by himself too!)	This was a christmas gift for our almost 3yo son from his aunt - He LOVED it - all present opening stopped for about 30 minutes since he simply could not wait for us to get this out of the box so he could play with it - we had to let him play with ½ of it b/c he was so excited!!  It was hands down the best gift this year.  It did take his dad a few minutes to assemble (like 10 minutes maybe) - but once put together it's worked almost flawlessly - my son LOVES using the elevator (& closing the gate every time) - then taking the car over with the crane - & he was able to use all of this entirely on his own after the first time we showed him.<br /><br />The only thing about this that could be designed a bit better would be the police car ramp (at the top of the elevator there's a ramp that holds a car - it's designed so when the car in the elevator is released onto the top level that ramp releases the car it's holding - so you end up with the police car chasing the yellow car).  It's a bit of a pain to load - I have to use both hands to keep the release in place (since otherwise the ramp doesn't stay up) - or I have to hold it up while my son puts it in.  This is the only bit he struggle to do on his own (he gets lucky every once in a while though).<br /><br />The pull out extension of the road on the bottom level is kinda weird - not sure why it's even necessary & can be a bit uncooperative at times when it comes to getting it back in - but it's not like that has any effect on the overall functionality of this product.  I will admit - I am concerned about how long the crane will last - the spring is quite strong - so when my son pulls it over to the other level it snaps back quite quickly.  Not concerned about it hurting my son - but am concerned that it will eventually crack the molded plastic or something....we'll see.<br /><br />But overall we're totally thrilled with this toy - as is my son.  Even we've had fun playing with this thing...it's great.  I imagine there may be some people who get some duds - whenever you involve mass production of molded plastic & a lot of little moving parts, that happens - but fisher price has always been pretty good at providing replacements for us when this has happened (can't speak to this specific product - but if you have trouble with yours I suggest just contacting fisher price - they'll probably send you a new one).  Definitely recommend this for any toddler who loves cars.
8230	__label1__	5	Y	Tools	B00XQUHPV8	Small Pocket LED Zoom Flashlight - High Intensity 5W Cree LED - Aluminum Alloy Torch - 130 Lumen - Metal Clip - Green	Fantastic Light	I am fortunate to receive this for free for my honest feedback. I use this everyday. Tiny and extremely bright. I use in emergency department as penlight, clip on hat when fishing at night, in my pocket for everyday carry. I have tons of flashlights but this is by far the best overall for money Great product! It arrived as how I expected it to be! Kudos to the seller for a job well done! I'd really recommend it to my family & friends!
19248	__label2__	5	Y	Toys	B005J5ML2Q	AquaDoodle Travel Doodle Mat	AquaDoodle - Travel Doodle	This pad keeps the kids busy on car rides the only thing is that it doesn't dry very fast and the pages are filled with doodles and pictures and then they get bored waiting for them to &#34;disappear&#34;. I love the travel size it fits in a picnic bag or small crate of kid toys for easy access and the pen holder keeps the pen in place so we won't lose it.
560	__label1__	4	Y	Wireless	B00X2NQ9NY	Kodas Bluetooth 4.0 Wireless Stereo Noise Canceling Headphone for Iphone 6 6plus 5s 5c 4s 4, Ipad 2 3 4 New Ipad, Ipod, Android, Samsung Galaxy, Smart Phones Bluetooth Devices - Blue	Very nice headphones, was looking for something to use around ...	Very nice headphones, was looking for something to use around the house so cord wouldn't get tangled and I could listen to music while I was doing work around the house. These work perfectly for that.The only issue is : The voice quality for answering phone calls is not outstanding. In fact, the quality seems barley adequate. Thankfully I use this headset mostly for podcast and for streamed TV and movies so I am very happy so far. Battery life is good I. That I can charge each night and never have to worry about them dying when I want to use them. All in all a good value for the price and I would buy again.
7900	__label1__	5	N	Office Products	B002TMOBLQ	B5780 Box Set of 12 Dysfunctional Family Humor Christmas Greeting Cards with Envelopes	Excellent quality, very funny art of a dysfunctional family at the liquor store... laugh out loud funny	I remember when we went on a cruise last year they had giant bottles of liquor like this. When I saw this card my eyes lit up. Definitely the dysfunctional family size bottles for me. haha. I've got many other cards on here and I have nothing but good things to say about them, truly great quality at an even greater price.
19594	__label2__	5	Y	Furniture	B00BXKFAJ2	Office Star Faux Leather Manager's Chair with Padded Arms, Black	It is honestly a great chair! It wasn't hard to set up at ...	I decided to write this review since it doesn't have any reviews.  It is honestly a great chair!  It wasn't hard to set up at all.  I had somebody to help me, and I would recommend having someone to help you.  The chair is very comfortable and feels sturdy.  It's also easy to adjust the height on the chair.  The only thing I have a gripe with is that the chair pops occasionally, but what chair doesn't?  Overall, this is a great chair, especially for the money.
18370	__label2__	5	Y	PC	B0066K7IBW	FINTIE (Camouflage Black) 360 Degree Stylish Rotating Magnetic Case Smart Cover With Swivel Stand For Apple iPad 4th Generation Retina Display / the new iPad 3 / iPad 2 (Wake/sleep Function)	Great cover!	Great cover,my son loves it.Perfect fit! It looks and does everything it says its supposed to do.He loves the camo pattern.
16921	__label2__	4	Y	Pet Products	B002TAOYK6	Missing Link Ultimate Skin & Coat Dog Supplement, 1 LB	Missing Link Skin and Coat	"I have used Missing Link before for my Irish Setters.  This is the first time I've used Missing Link for Skin and Coat.  It takes at least 3 weeks to begin to see the benefits but my Irish Setters' skin is much less itchy than before.  I had used medicine to stop the Irish boy's itching but that didn't seem to have lasting results but the Skin and Coat has improved both of Irish ""kids'"" skin.  The flakiness is improving as well.  This is not an overnight cure but if given at least three weeks, this product will improve a dog's skin and coat."
19224	__label2__	5	Y	Camera	B0039BPG1A	Case Logic DCB-304 Compact System/Hybrid Camera Case (Black)	Solid construction and an excellent value	I just received this today for my Fujifilm Finepix S4200, which fits in perfectly with room on top for the camera's neck strap. There is extra room inside the compartment (a small padded non-removable insert), where I stowed the data/video cable with ease. (I suppose this section could also be used to hold virtually any smartphone.) The padding in the compartment provides a decent amount of protection, though just like any sensitive equipment case I would still refrain from dropping it on the ground.<br /><br />There is a nice little compartment on the inside lid which uses a loop of elastic to cover the metal zipper (most likely to prevent it from dangling down on the camera while closed), which is a nice place to store extra memory cards and a screen wipe. The two side compartments are complementary, which I will probably use for extra batteries (since the S4200 uses AAs). The detachable shoulder strap is very good quality and will handle a bit of abuse.<br /><br />Overall, I am very satisfied with this purchase, considering the prices of other cases out there as well as the reputation Case Logic is known for. If you aren't looking for an elaborate case and like sturdy construction, this is an excellent choice.
13192	__label2__	5	Y	Pet Products	B0002DJXHG	Fashion Pet Classic Small Cable Dog Sweater, Red	He looks ridiculously handsome in this sweater	For the price you sure can't beat it. I bought it for my new puppy who was shivering all the time. He looks very dapper in his red sweater!
10561	__label2__	5	Y	Office Products	B00466887G	iCraze Adjustable Vented Laptop Table Laptop Computer Desk Portable Bed Tray Book Stand Multifuctional & Ergonomics Design Dual Layer Tabletop (Black)	Very happy	I love this thing. It keeps my laptop nice and steady while computing on the sofa.  Very innovative design with lots of positions possible.  I've already settled on my favorite.  The numbers on the pivot points really help with remembering alternate configurations.  The fans are a bit noisy at times but nothing terrible. The side platform is nice to have but I decided not to use it just yet. The 2 plastic clamps go along the bottom edge and help hold your laptop in place when tilting the table at extreme angles.  It's lightweight but feels durable. Should have got this long ago.
4885	__label1__	5	Y	Wireless	B00U6R52NC	CauCau 10W Retractable Dual Output Car Charger with 3-Foot Charging Cable for Samsung Galaxy S5 Active, S4, S4 mini, S3, S3 mini, Samsung Galaxy Note 4, 2, Google Nexus 6,5, 4, Motorola Moto X	I was quickly impress on how good it performs	I had my doubts about this charger at first. I was quickly impress on how good it performs. My galaxy is on the red (about 10% charge) when I leave work ( I commute for about an hour), I stream music throughout my whole commute and by the time I get home it's 80% charged. I'm impressed! I highly recommend this charger.
19621	__label2__	4	Y	Home Entertainment	B00BLX9510	Samsung HW-F450 2.1 Channel 280-Watt Soundbar (2013 Model)	great sound	would be perfect 5 stars if the soundbar would auto select the input when changing Samsung TV from HDMI cable-uverse to aux when you go to a Samsung app. It's aggravating trying to find the remote when you go to watch Netflix Hulu and have to change the source.
14116	__label2__	1	Y	Sports	B0017OXYUG	ProMag LDR01 Pistol Magazine Loader, 9mm &.40S&W	Does NOT fit.	This ProMag Pistol Magazine Loader 9mm/40S&W  does NOT fit many magazines and the manufacturer and distributors don't care, They should have done their research better. The mag loader does NOT fit Ruger SR9/.40 or SR9C or SR.40C and it was a waste of my time.<br /><br />If it had fit, it would have been nice for a low cost spare. Maybe someday the company will redesign it to fit more magazines. Be very careful when buying this product.
3332	__label1__	3	N	Tools	B003KN21NI	Chef Works APKDC-WHT White Basic Bib Apron, 33-InchL by 27.5-InchW	Decent apron for my mom	this is a decent apron. very clean looking and easy to wipe clean. love it. moms is happy to get it.
9000	__label1__	5	N	Video Games	B003C1I06U	Batman: Arkham Asylum (Game of the Year Edition) - Playstation 3	it rocked..could NOT wait to get inside the ASYLUM	Bought it for my son. Loved it, played it myself. who doesn't love the Joker? When you see where the Scarecrow takes you it will blow your mind. Frankster says family fun for all !!
11642	__label2__	5	Y	Pet Products	B000GL8HNA	Solvit Products 62283 Deluxe Bench Seat Cover Natural, Large	Perfect for my pet	This seat cover is ideal to use while my dog is in the car with me.  He likes the comfort of the cover and it resists dirt well.  It is pet approved!
16833	__label2__	5	N	Sports	B00FM62REO	Louisville Slugger WB 180 Baseball Bat, Black, 32-Inch	Awesome!	Awesome. I used this bag for my Babe Ruth league. Hit many outfielders and home runs. After about two and a half seasons of use the bat decided it wasn't gonna function anymore. I would recommend coating the bat.
14168	__label2__	5	Y	Sports	B0085AQX8A	EvoShield Compression Wrist Sleeve with Performance Elastic Strap (Royal, Medium)	Great Product.	just be careful on the size, it runs a little large. everything else its just perfect.<br />great performance on games
8379	__label1__	5	N	Tools	B00JJVBGU4	Wallet Ninja 18 in 1 Multi-purpose Credit Card Size Pocket Tool	Great Tool - Don't Mind the Negative Reviews	This is a GREAT TOOL.. People are complaining about TSA- don't be mad at this product because you don't know your own rights. Sure TSA bugs me about it from time to time, but a quick call to a knowledgeable supervisor and I am on my way quickly. For the 18+ sturdy features, it's well worth it. I use and love my Wallet Ninja everyday. When you take it out of the package you will be surprised to feel how strong it is.<br /><br />A hidden feature: the Wallet Ninja stamp doubles as a great grinder.. Whatever you may be grinding :)
4076	__label1__	1	N	Shoes	B00J7Y9O6Q	Scarleton Washed Hobo Bag H153301 - Black	Not comfortable with this	The small opening makes it harder for me to look for the things I need inside the bag. Totally not convenient.
8067	__label1__	5	Y	Luggage	B00WMIN9T2	SNOWHALE - 7 Set Packing Cubes - Travel Organizers with Laundry Bag Traveling Pack (Black)	Very useful!	These are the best packing cubes! Their quality and construction are great. You can pack so much more using cubes as they compress your clothes and they also keep things less wrinkled because there is less movement of contents inside your suitcase. It is so much easier to organize your clothes and when you get to your hotel all you need to do is remove a cube and put it in the drawer. I had purchased a less expensive packing cube set and the zippers were horrible.
13820	__label2__	4	Y	Toys	B001LR2JNC	Dunecraft Slippery Spheres Science Kit, Assorted Colors, Pink, Red, Yellow, Green, Blue, Purple	Really fun!	We used these with a 2 & 3 yr old and they both had fun with it. It was neat to observe how the balls look different in the water and outside. Plus, adding more water made the balls grow which was neat. We also bounced them off the walls. :)
18873	__label2__	5	Y	Books	0785206787	Beside Still Waters: Words of Comfort for the Soul	compelling	CH Spurgeon will compel you to walk closer to God and trust God as He leads you through the difficult moments of life.
15498	__label2__	5	Y	Shoes	B00HHWZMCU	crocs Unisex 14461 Blitzen II Mule,Navy/Clay,12 B(M) US Women / 10 D(M) US Men	Perfect for what I needed	I don't know why these were on sale for roughly half price, because they are just as good or better than the Crocs I bought at the normal price in the past.  I use them as indoor slippers - easy to slip on and off, and comfortable.
8930	__label1__	5	N	Automotive	B002DOME1E	Softride 26260 Hook and Loop SoftWraps - Pack of 4	No issues thus far...	haven't had any issues with these straps thus far, so I don't seem to agree with what a lot of other reviewers have stated about the product. For me they work fine and have been work well for a few weeks now.
500	__label1__	4	Y	Kitchen	B00V8D9A36	KUKPO High Quality Stainless Steel Milk Frother- CE, ROHS, LFGB Certified	I use whole milk in my coffee and this works great with it	I do not buy my lattes anymore, I make them myself. I use whole milk in my coffee and this works great with it. It works great with soy milk too. I've noticed the milk needs to have some fat in it in order for it to get fluffy. It also works if the whole milk or milk is cold, I also enjoy iced lattes.Super easy to use and clean; and makes the perfect latte everytime.
13065	__label2__	5	Y	Home Improvement	B000HJD93Y	GE Lighting 45513 25-Watt 248-Lumen Specialty T10 Incandescent Light Bulb, White	Great bulb for picture frame lights	Great bulb for picture frame lamps. They seem to have a long life as well. Amazon prime shipped my order and they were very well protected
14985	__label2__	5	Y	Grocery	B001E5E10K	White Gold Honey, 23-Ounce Container (Pack of 2)	best honey out there	Im a big raw honey fan, and this is just fantastic!! There is nothing wrong with good quality, and it delivers fully.
2364	__label1__	4	N	Electronics	B004HHICKC	Kinivo ZX100 Mini Portable Speaker with Rechargeable Battery and Enhanced Bass Resonator (Black)	Durable, I like it.	Freakin awesome speaker!! It is durable, easy to use, small, holds the charge for days, and most importantly its LOUD!!This product is definatly worth the money, and it only took 3 days to get! I actually bought the first one based on a recommendation from my brother-in-law and have since bought 2 more as gifts! Great product, great service! Buy it, you'll love it!!
14193	__label2__	5	Y	Beauty	B00H9A40SM	Old Spice Wet & Dry Shave & Trim, powered by Braun	WOW !	Did this unit meet my needs.... ?<br />It EXCEEDED it !<br />One word............  &#34; INCREDIBLE &#34;<br /><br />But Braun made the unit....so how can anyone complain.<br />it looks nice and it's the Ferrari of Electric Shavers.<br /><br />You won't be disappointed!
3177	__label1__	1	N	Automotive	B00CXN29OW	Vktech Seat Chair Side Bag Hanging Organizer Storage Multi-Pocket Hold Bag Color Black	Not what I expected	Getting it to stay in place is a task by itself and then there isn't as much space as I expected. It's not worth it!
6701	__label1__	5	N	Lawn and Garden	B005H3QKXQ	Bed Bug Patrol Bed Bug Killer 24oz (Value 2 Pack) ★eBook!★ 100% Environmentally Friendly, Family & Pet Safe Bed Bug Killer Formula. Guaranteed.	No more bug bug infestation	Bed Bug patrol cured my bed bug infestation.  I was getting rashes for abour a week.  I kept spraying my beg with this bug killer, same with the furniture in the living room.  In 3 weeks, my bed is bug free.<br /><br />My dog did not even have any allergic reaction to the spray.  I also solved a mild ant infestation with this spray.  Its truly wonderful.
16681	__label2__	5	Y	Pet Products	B00BI4SJ2S	"Deluxe Quilted and Padded seat cover with Non-Slip Fabric in Seat Area for Pets - One Size Fits All 56""Wx94""L Grey"	Excellent!	I just bought a new car and wanted a seat protector that would cover the entire area whenever I take my dogs with me. This proved to be exactly what I needed.
4486	__label1__	5	Y	Electronics	B00R64WSVM	SoundPal Free Spirit 12 Watt Rugged Bluetooth Water-resistant Shockproof Wireless Speaker with 1800mAh Battery, Compatible with all Bluetooth Devices - Black/Black	5 stars to this speaker!	I was looking for a portable speaker and decided to try this Free Spirit 12 by SoundPal.<br />I was surprised at the size of this speaker and has a huge difference in sound quality from my other portable speakers. I could definitely hear the lows and the highs and more importantly the bass. I selected this model in color black with the red dots.<br />The speaker did not take long to charge on the initial charge. I paired my iPhone with my new speaker and played a few songs from my device. I then listened to some music from Sirius and Pandora. I was definitely hearing vibrant and lifelike music.<br />I initially liked the &#34;voice&#34; that helps with the pairing of the devices. I can see how it might get annoying after awhile, but I didn't find how to turn it off anywhere in the user manual.<br />While connected to my iPhone, I can adjust the volume from my device or from the speaker.<br />I'm very happy with my purchase. Money well spent. I do highly recommend this speaker.
4280	__label1__	5	N	Health & Personal Care	B00014I3DG	Premier One - Raw Energy Extreme, 200 capsules	Increased alertness	"I find myself more alert after I have taken this product. It took about 3 weeks before I noticed a real difference in my overall energy but I think it is helping with my overall alertness and clarity. Doesn't have a ""wow"" factor but I can tell it is actually working on some mechanistic level to change my overall body for the better."
12906	__label2__	3	Y	PC	B0096DHQNG	"Laptop Skin Shop Neoprene Laptop Tablet Sleeve W. Hidden Handle Case Fits Apple Ipad 1 Ipad 2 Ipad 3/Kindle Fire / Samsung Galaxy Tablet / Asus Eee Pad / Acer Iconia Tab /Acer Aspire one/Dell inspiron mini/Samsung N145/Toshiba/Kindle DX/Lenovo S205/HP Touchpad Mini 210 8"" 8.9"" 9"" 10"" 10.2"" Netbook, Black Gray Red Flower Leaves"	Case	This is a very nice case. The colors are vibrant and the overall look and feel is nice. I must say the handles being located beneath the zipper can be somewhat irritating, but I've gotten over the fact it won't close completely that way. I have found that it has been helpful in certain situations. It's pretty much not a big deal, but some might fight it slightly bothersome. I love it and I'm happy with it. Spacious and enough room for my Kindle Fire 8.9 in a leather case and a notebook. I would recommend on that alone.
11625	__label2__	2	N	Books	0385538650	How to Be Parisian Wherever You Are: Love, Style, and Bad Habits	That second star was 'iffy'...	Good quick reads as to ‘how to’ and ‘why’<br />…be Parisian<br />…French women don’t get fat<br />…Mediterranean women don’t get fat<br />…raise your children in the French fashion<br />have always been somewhat fun, a bit informative, as well as good conversation with your girl friends.<br /><br />However…<br />‘How to Be Parisian Wherever You Are…Love Style and Bad Habits’ is not any of the above.<br /><br />Among my French friends and acquaintances there is a diversity of style, thought, ethics and morals.<br /><br />As with any culture, there may be a definite trend in some cases but breaking it down…we are individuals.<br /><br />My personal opinion:<br />The Parisian way as depicted in this book is nothing I would wish to emulate, except for a few general points of interest that were no real revelation.<br /><br />I would not wish to follow in their footsteps, nor would I seek out friends who embraced this often trite, distant, pouting, smoking, on stage (despite the claims not to be) group.
3462	__label1__	1	N	Lawn and Garden	B001PQGLRY	Orbit Watermaster 91922 Twelve-Station Sprinkler System Timer with Remote Control	it is a cheap product	The very first complaint I have is that you cannot secure the zone wires to the controller with any reliability .  They are push connectors and not screw on.  Second the customer support people do not know the product.<br /><br />You cannot skip zones when you have the all zone remote programmed.  In other words you cannot say do all zones skipping the empty ones.  That means that the pump has to run.  I guess if you had a system that did not need a pump you would just time through the zone with no connection and everything would be ok.<br /><br />I am tearing out the system and putting a rain bird system in that has a better range to the remote.  I am on 1 acre property and the unit does not reach 300 feet.<br /><br />Consider purchasing quality and you will not have the headaches I have had.
6227	__label1__	5	N	Pet Products	B001P3NU4E	Virbac C.E.T. Enzymatic Oral Hygiene Chews for Cats, Fish Flavor, 30 Count	dental chews	These are impressive dental chews. In just a few days, my cat's teeth seem much cleaner and definitely look much more impressive whenever he yawns. That might not matter to most, but it does to cat owners.
